instrument_id,trade_date,open_price,close_price,high_price,low_price,settle_price,volume,amount,pre_close_price,return_rate,data_source
RB2009.SHF,2020-03-16,2630.82,2637.91,2664.68,2622.94,2651.29,119.69,403.06,2754.71,-0.04,WIND
000905.SH,2020-03-17,3495.31,3473.32,3508.93,3468.34,0.0,52760592.37,51492337.45,3469.5,0.0,WIND
600030.SH,2020-03-17,19.8,19.53,19.92,19.53,0.0,734353.42,1571348.81,20.22,-0.03,WIND
AU9999.SGE,2020-03-17,205.25,200.08,206.17,199.11,200.31,7919.23,2708459150.72,-101.56,-0.03,WIND
RB2005.SHF,2020-03-17,2962.38,2963.26,2993.16,2944.78,2972.05,126404.1,427210.44,3118.56,-0.05,WIND
RB2007.SHF,2020-03-17,3326.42,3335.38,3363.26,3307.5,3344.34,175.23,588.64,3431.82,-0.03,WIND
RB2002.SHF,2020-03-17,3847.43,3879.67,3914.21,3847.43,3891.18,246.36,832.89,3928.78,-0.01,WIND
RB2001.SHF,2020-03-17,3633.62,3633.62,3681.0,3605.19,3646.26,1274610.68,4414115.09,3583.81,0.01,WIND
RB2003.SHF,2020-03-17,4963.29,4951.51,4995.7,4951.51,4976.55,85.45,288.66,5017.23,-0.01,WIND
RB2004.SHF,2020-03-17,3415.64,3421.67,3431.71,3410.62,3418.65,20.08,68.38,3368.78,0.02,WIND
RB2009.SHF,2020-03-17,2597.93,2604.93,2631.37,2590.16,2618.15,118.19,398.02,2637.91,-0.01,WIND
000905.SH,2020-03-18,3521.53,3499.37,3535.24,3494.35,0.0,53156296.82,51878529.98,3473.32,0.01,WIND
600030.SH,2020-03-18,20.32,20.04,20.44,20.04,0.0,753593.48,1612518.15,19.53,0.03,WIND
AU9999.SGE,2020-03-18,199.38,194.35,200.27,193.42,194.58,7692.74,2630997219.0,-104.49,-0.03,WIND
RB2007.SHF,2020-03-18,3412.91,3422.1,3450.7,3393.5,3431.3,179.79,603.95,3335.38,0.03,WIND
RB2005.SHF,2020-03-18,2993.78,2994.67,3024.89,2976.0,3003.56,127743.98,431738.87,2963.26,0.01,WIND
RB2002.SHF,2020-03-18,3956.32,3989.46,4024.98,3956.32,4001.3,253.34,856.46,3879.67,0.03,WIND
RB2001.SHF,2020-03-18,3716.11,3716.11,3764.56,3687.03,3729.03,1303544.35,4514315.5,3633.62,0.02,WIND
RB2003.SHF,2020-03-18,4890.83,4879.22,4922.77,4879.22,4903.9,84.2,284.44,4951.51,-0.01,WIND
RB2004.SHF,2020-03-18,3561.83,3568.11,3578.58,3556.6,3564.97,20.94,71.31,3421.67,0.04,WIND
RB2009.SHF,2020-03-18,2550.13,2557.0,2582.95,2542.5,2569.98,116.02,390.69,2604.93,-0.02,WIND
000905.SH,2020-03-19,3503.57,3481.52,3517.21,3476.53,0.0,52885199.7,51613949.47,3499.37,-0.01,WIND
600030.SH,2020-03-19,20.73,20.44,20.86,20.44,0.0,768740.71,1644929.77,20.04,0.02,WIND
AU9999.SGE,2020-03-19,194.74,189.83,195.61,188.91,190.05,7513.5,2569694983.8,-142.73,-0.02,WIND
RB2002.SHF,2020-03-19,4129.21,4163.8,4200.87,4129.21,4176.16,264.41,893.88,3989.46,0.04,WIND
RB2007.SHF,2020-03-19,3361.37,3370.43,3398.6,3342.26,3379.48,177.07,594.83,3422.1,-0.02,WIND
RB2005.SHF,2020-03-19,2855.76,2856.61,2885.44,2838.81,2865.09,121854.98,411835.71,2994.67,-0.05,WIND
RB2001.SHF,2020-03-19,3674.86,3674.86,3722.78,3646.11,3687.64,1289075.0,4464206.6,3716.11,-0.01,WIND
RB2003.SHF,2020-03-19,4797.9,4786.51,4829.23,4786.51,4810.72,82.6,279.04,4879.22,-0.02,WIND
RB2004.SHF,2020-03-19,3598.52,3604.86,3615.44,3593.23,3601.69,21.16,72.04,3568.11,0.01,WIND
RB2009.SHF,2020-03-19,2615.93,2622.97,2649.59,2608.1,2636.28,119.01,400.77,2557.0,0.03,WIND
000905.SH,2020-03-20,3438.4,3416.76,3451.79,3411.87,0.0,51901534.99,50653930.01,3481.52,-0.02,WIND
600030.SH,2020-03-20,20.28,20.0,20.4,20.0,0.0,752059.04,1609234.79,20.44,-0.02,WIND
AU9999.SGE,2020-03-20,191.06,186.24,191.91,185.34,186.46,7371.49,2521127748.61,-209.26,-0.02,WIND
RB2007.SHF,2020-03-20,3283.73,3292.57,3320.09,3265.05,3301.42,172.98,581.09,3370.43,-0.02,WIND
RB2005.SHF,2020-03-20,2971.42,2972.31,3002.3,2953.78,2981.13,126790.11,428515.05,2856.61,0.04,WIND
RB2001.SHF,2020-03-20,3787.67,3787.67,3837.06,3758.04,3800.85,1328649.61,4601257.74,3674.86,0.03,WIND
RB2002.SHF,2020-03-20,4171.74,4206.69,4244.14,4171.74,4219.17,267.13,903.09,4163.8,0.01,WIND
RB2003.SHF,2020-03-20,4947.6,4935.85,4979.91,4935.85,4960.82,85.18,287.74,4786.51,0.03,WIND
RB2004.SHF,2020-03-20,3660.05,3666.51,3677.27,3654.67,3663.28,21.52,73.27,3604.86,0.02,WIND
RB2009.SHF,2020-03-20,2676.88,2684.09,2711.33,2668.86,2697.71,121.79,410.11,2622.97,0.02,WIND
000905.SH,2020-03-23,3274.73,3254.12,3287.49,3249.46,0.0,49431021.92,48242802.94,3416.76,-0.05,WIND
600030.SH,2020-03-23,19.64,19.37,19.76,19.37,0.0,728369.18,1558543.9,20.0,-0.03,WIND
AU9999.SGE,2020-03-23,199.16,194.14,200.05,193.2,194.36,7684.04,2628023565.15,37.05,0.04,WIND
RB2002.SHF,2020-03-23,4332.35,4368.65,4407.54,4332.35,4381.61,277.42,937.86,4206.69,0.04,WIND
RB2003.SHF,2020-03-23,4859.53,4847.99,4891.26,4847.99,4872.51,83.66,282.62,4935.85,-0.02,WIND
RB2004.SHF,2020-03-23,3633.7,3640.11,3650.79,3628.36,3636.9,21.36,72.74,3666.51,-0.01,WIND
RB2007.SHF,2020-03-23,3215.75,3224.42,3251.37,3197.46,3233.08,169.4,569.06,3292.57,-0.02,WIND
RB2005.SHF,2020-03-23,3017.48,3018.38,3048.84,2999.56,3027.33,128755.36,435157.04,2972.31,0.02,WIND
RB2001.SHF,2020-03-23,3664.58,3664.58,3712.36,3635.9,3677.32,1285468.49,4451716.87,3787.67,-0.03,WIND
RB2009.SHF,2020-03-23,2721.85,2729.18,2756.88,2713.7,2743.03,123.83,417.0,2684.09,0.02,WIND
000905.SH,2020-03-24,3235.76,3215.4,3248.37,3210.79,0.0,48842792.76,47668713.59,3254.12,-0.01,WIND
600030.SH,2020-03-24,19.2,18.93,19.31,18.93,0.0,711908.03,1523320.8,19.37,-0.02,WIND
AU9999.SGE,2020-03-24,198.78,193.77,199.67,192.83,193.99,7669.44,2623030320.38,239.22,-0.0,WIND
RB2001.SHF,2020-03-24,3839.01,3839.01,3889.07,3808.97,3852.36,1346656.79,4663618.59,3664.58,0.05,WIND
RB2002.SHF,2020-03-24,4538.57,4576.6,4617.34,4538.57,4590.18,290.62,982.5,4368.65,0.05,WIND
RB2007.SHF,2020-03-24,3266.56,3275.36,3302.74,3247.98,3284.16,172.08,578.05,3224.42,0.02,WIND
RB2003.SHF,2020-03-24,4624.82,4613.83,4655.02,4613.83,4637.17,79.62,268.97,4847.99,-0.05,WIND
RB2004.SHF,2020-03-24,3803.76,3810.47,3821.65,3798.17,3807.11,22.36,76.15,3640.11,0.05,WIND
RB2005.SHF,2020-03-24,3041.32,3042.22,3072.92,3023.26,3051.25,129772.52,438594.78,3018.38,0.01,WIND
RB2009.SHF,2020-03-24,2614.06,2621.1,2647.71,2606.24,2634.41,118.93,400.49,2729.18,-0.04,WIND
000905.SH,2020-03-25,3396.9,3375.53,3410.14,3370.69,0.0,51275163.84,50042615.53,3215.4,0.05,WIND
600030.SH,2020-03-25,18.69,18.43,18.8,18.43,0.0,693113.66,1483105.13,18.93,-0.03,WIND
AU9999.SGE,2020-03-25,193.91,189.02,194.77,188.11,189.24,7481.54,2558766077.53,-130.36,-0.02,WIND
RB2001.SHF,2020-03-25,3927.69,3927.69,3978.91,3896.96,3941.35,1377764.57,4771348.18,3839.01,0.02,WIND
RB2003.SHF,2020-03-25,4653.49,4642.44,4683.88,4642.44,4665.92,80.11,270.64,4613.83,0.01,WIND
RB2004.SHF,2020-03-25,3879.45,3886.29,3897.7,3873.75,3882.87,22.81,77.66,3810.47,0.02,WIND
RB2002.SHF,2020-03-25,4380.17,4416.87,4456.19,4380.17,4429.98,280.48,948.21,4576.6,-0.03,WIND
RB2007.SHF,2020-03-25,3111.73,3120.11,3146.19,3094.03,3128.49,163.92,550.65,3275.36,-0.05,WIND
RB2005.SHF,2020-03-25,3055.92,3056.82,3087.67,3037.77,3065.9,130395.43,440700.03,3042.22,0.0,WIND
RB2009.SHF,2020-03-25,2525.97,2532.77,2558.48,2518.41,2545.63,114.92,386.99,2621.1,-0.03,WIND
000905.SH,2020-03-26,3352.74,3331.65,3365.8,3326.87,0.0,50608586.71,49392061.52,3375.53,-0.01,WIND
600030.SH,2020-03-26,18.83,18.57,18.95,18.57,0.0,698312.01,1494228.42,18.43,0.01,WIND
AU9999.SGE,2020-03-26,197.87,192.88,198.75,191.94,193.1,7634.17,2610964905.51,63.45,0.02,WIND
RB2001.SHF,2020-03-26,3823.61,3823.61,3873.46,3793.69,3836.9,1341253.8,4644907.45,3927.69,-0.03,WIND
RB2003.SHF,2020-03-26,4873.6,4862.03,4905.42,4862.03,4886.62,83.9,283.44,4642.44,0.05,WIND
RB2004.SHF,2020-03-26,3697.89,3704.42,3715.29,3692.46,3701.15,21.74,74.03,3886.29,-0.05,WIND
RB2002.SHF,2020-03-26,4399.88,4436.75,4476.24,4399.88,4449.91,281.74,952.48,4416.87,0.0,WIND
RB2007.SHF,2020-03-26,3224.99,3233.68,3260.71,3206.65,3242.37,169.89,570.7,3120.11,0.04,WIND
RB2005.SHF,2020-03-26,2937.96,2938.83,2968.49,2920.51,2947.55,125362.17,423689.01,3056.82,-0.04,WIND
RB2009.SHF,2020-03-26,2516.12,2522.9,2548.5,2508.59,2535.7,114.47,385.48,2532.77,-0.0,WIND
000905.SH,2020-03-27,3493.22,3471.24,3506.83,3466.27,0.0,52729086.5,51461588.9,3331.65,0.04,WIND
600030.SH,2020-03-27,18.0,17.75,18.11,17.75,0.0,667516.45,1428332.95,18.57,-0.04,WIND
AU9999.SGE,2020-03-27,188.92,184.16,189.76,183.27,184.37,7289.1,2492949291.78,-52.32,-0.05,WIND
RB2001.SHF,2020-03-27,3822.08,3822.08,3871.92,3792.17,3835.37,1340717.3,4643049.49,3823.61,-0.0,WIND
RB2003.SHF,2020-03-27,5001.78,4989.9,5034.44,4989.9,5015.14,86.11,290.9,4862.03,0.03,WIND
RB2004.SHF,2020-03-27,3724.15,3730.72,3741.66,3718.68,3727.43,21.89,74.56,3704.42,0.01,WIND
RB2002.SHF,2020-03-27,4372.61,4409.24,4448.49,4372.61,4422.32,279.99,946.57,4436.75,-0.01,WIND
RB2007.SHF,2020-03-27,3157.91,3166.42,3192.89,3139.95,3174.93,166.36,558.83,3233.68,-0.02,WIND
RB2005.SHF,2020-03-27,2842.47,2843.32,2872.01,2825.59,2851.76,121287.9,409919.12,2938.83,-0.03,WIND
RB2009.SHF,2020-03-27,2498.76,2505.49,2530.92,2491.28,2518.2,113.68,382.82,2522.9,-0.01,WIND
000905.SH,2020-03-30,3375.85,3354.61,3389.0,3349.8,0.0,50957389.19,49732479.52,3471.24,-0.03,WIND
600030.SH,2020-03-30,18.02,17.76,18.13,17.76,0.0,668117.22,1429618.45,17.75,0.0,WIND
AU9999.SGE,2020-03-30,193.76,188.87,194.62,187.96,189.09,7475.7,2556768793.65,53.05,0.03,WIND
RB2003.SHF,2020-03-30,5039.79,5027.82,5072.7,5027.82,5053.25,86.76,293.11,4989.9,0.01,WIND
RB2004.SHF,2020-03-30,3807.94,3814.66,3825.85,3802.35,3811.3,22.39,76.23,3730.72,0.02,WIND
RB2001.SHF,2020-03-30,3786.15,3786.15,3835.52,3756.53,3799.31,1328114.56,4599404.82,3822.08,-0.01,WIND
RB2002.SHF,2020-03-30,4575.49,4613.83,4654.9,4575.49,4627.52,292.99,990.49,4409.24,0.05,WIND
RB2007.SHF,2020-03-30,3054.65,3062.88,3088.48,3037.28,3071.11,160.92,540.55,3166.42,-0.03,WIND
RB2005.SHF,2020-03-30,2954.18,2955.06,2984.88,2936.64,2963.83,126054.51,426028.94,2843.32,0.04,WIND
RB2009.SHF,2020-03-30,2545.48,2552.34,2578.25,2537.86,2565.29,115.81,389.98,2505.49,0.02,WIND
000905.SH,2020-03-31,3378.22,3356.96,3391.37,3352.15,0.0,50993059.36,49767292.25,3354.61,0.0,WIND
600030.SH,2020-03-31,17.35,17.11,17.46,17.11,0.0,643463.69,1376865.53,17.76,-0.04,WIND
AU9999.SGE,2020-03-31,185.17,180.5,186.0,179.63,180.72,7144.53,2443503936.09,-52.63,-0.04,WIND
RB2003.SHF,2020-03-31,5236.34,5223.91,5270.53,5223.91,5250.33,90.15,304.54,5027.82,0.04,WIND
RB2004.SHF,2020-03-31,3988.82,3995.85,4007.58,3982.96,3992.34,23.45,79.85,3814.66,0.05,WIND
RB2001.SHF,2020-03-31,3925.48,3925.48,3976.67,3894.77,3939.13,1376989.18,4768662.92,3786.15,0.04,WIND
RB2002.SHF,2020-03-31,4657.4,4696.42,4738.22,4657.4,4710.35,298.23,1008.22,4613.83,0.02,WIND
RB2007.SHF,2020-03-31,3184.17,3192.74,3219.43,3166.06,3201.32,167.74,563.47,3062.88,0.04,WIND
RB2005.SHF,2020-03-31,3078.55,3079.47,3110.55,3060.27,3088.61,131361.41,443964.76,2955.06,0.04,WIND
RB2009.SHF,2020-03-31,2451.81,2458.41,2483.37,2444.47,2470.89,111.55,375.63,2552.34,-0.04,WIND
000905.SH,2020-04-01,3429.23,3407.65,3442.58,3402.76,0.0,51763054.56,50518778.36,3356.96,0.02,WIND
600030.SH,2020-04-01,17.89,17.64,18.0,17.64,0.0,663539.76,1419823.73,17.11,0.03,WIND
AU9999.SGE,2020-04-01,182.16,177.56,182.97,176.7,177.77,7028.07,2403674821.93,-281.84,-0.02,WIND
RB2005.SHF,2020-04-01,3133.05,3133.98,3165.6,3114.44,3143.28,133686.51,451822.94,3079.47,0.02,WIND
RB2002.SHF,2020-04-01,4508.36,4546.13,4586.6,4508.36,4559.62,288.69,975.96,4696.42,-0.03,WIND
RB2003.SHF,2020-04-01,5269.85,5257.34,5304.27,5257.34,5283.93,90.72,306.49,5223.91,0.01,WIND
RB2004.SHF,2020-04-01,3889.9,3896.76,3908.19,3884.18,3893.33,22.87,77.87,3995.85,-0.02,WIND
RB2001.SHF,2020-04-01,4117.04,4117.04,4170.73,4084.83,4131.36,1444186.25,5001373.67,3925.48,0.05,WIND
RB2007.SHF,2020-04-01,3196.58,3205.2,3231.99,3178.41,3213.81,168.39,565.67,3192.74,0.0,WIND
RB2009.SHF,2020-04-01,2341.48,2347.79,2371.61,2334.47,2359.7,106.53,358.73,2458.41,-0.05,WIND
000905.SH,2020-04-02,3506.38,3484.32,3520.04,3479.33,0.0,52927723.29,51655450.88,3407.65,0.02,WIND
600030.SH,2020-04-02,17.31,17.07,17.41,17.07,0.0,641908.36,1373537.48,17.64,-0.03,WIND
AU9999.SGE,2020-04-02,181.01,176.44,181.82,175.59,176.65,6983.8,2388531670.55,476.87,-0.01,WIND
RB2003.SHF,2020-04-02,5146.54,5134.32,5180.15,5134.32,5160.29,88.6,299.31,5257.34,-0.02,WIND
RB2004.SHF,2020-04-02,3914.79,3921.7,3933.2,3909.04,3918.24,23.02,78.37,3896.76,0.01,WIND
RB2001.SHF,2020-04-02,4167.68,4167.68,4222.03,4135.08,4182.17,1461949.74,5062890.57,4117.04,0.01,WIND
RB2007.SHF,2020-04-02,3050.5,3058.72,3084.28,3033.15,3066.94,160.7,539.82,3205.2,-0.05,WIND
RB2005.SHF,2020-04-02,3270.27,3271.24,3304.26,3250.85,3280.95,139541.97,471612.78,3133.98,0.04,WIND
RB2002.SHF,2020-04-02,4728.82,4768.44,4810.89,4728.82,4782.59,302.8,1023.69,4546.13,0.05,WIND
RB2009.SHF,2020-04-02,2388.78,2395.21,2419.52,2381.63,2407.37,108.68,365.97,2347.79,0.02,WIND
000905.SH,2020-04-03,3474.12,3452.26,3487.66,3447.32,0.0,52440788.23,51180220.73,3484.32,-0.01,WIND
600030.SH,2020-04-03,16.92,16.69,17.03,16.69,0.0,627593.81,1342907.59,17.07,-0.02,WIND
AU9999.SGE,2020-04-03,182.58,177.98,183.4,177.12,178.19,7044.56,2409311896.09,95.18,0.01,WIND
RB2001.SHF,2020-04-03,4249.79,4249.79,4305.2,4216.54,4264.56,1490750.15,5162629.51,4167.68,0.02,WIND
RB2005.SHF,2020-04-03,3351.05,3352.04,3385.87,3331.15,3361.99,142988.66,483261.62,3271.24,0.02,WIND
RB2007.SHF,2020-04-03,3198.45,3207.07,3233.87,3180.26,3215.68,168.49,566.0,3058.72,0.05,WIND
RB2002.SHF,2020-04-03,4837.58,4878.11,4921.54,4837.58,4892.59,309.77,1047.23,4768.44,0.02,WIND
RB2003.SHF,2020-04-03,4974.13,4962.32,5006.61,4962.32,4987.42,85.63,289.29,5134.32,-0.03,WIND
RB2004.SHF,2020-04-03,4103.49,4110.72,4122.78,4097.45,4107.1,24.12,82.15,3921.7,0.05,WIND
RB2009.SHF,2020-04-03,2287.73,2293.89,2317.18,2280.88,2305.53,104.08,350.49,2395.21,-0.04,WIND
000905.SH,2020-04-06,3625.94,3603.13,3640.07,3597.96,0.0,54732450.68,53416796.37,3452.26,0.04,WIND
600030.SH,2020-04-06,16.47,16.24,16.57,16.24,0.0,610586.02,1306514.8,16.69,-0.03,WIND
AU9999.SGE,2020-04-06,185.83,181.15,186.66,180.27,181.36,7169.95,2452197647.84,65.16,0.02,WIND
RB2001.SHF,2020-04-06,4094.24,4094.24,4147.63,4062.21,4108.48,1436188.69,4973677.27,4249.79,-0.04,WIND
RB2005.SHF,2020-04-06,3250.18,3251.15,3283.96,3230.88,3260.8,138684.7,468715.44,3352.04,-0.03,WIND
RB2007.SHF,2020-04-06,3330.87,3339.84,3367.75,3311.92,3348.81,175.47,589.43,3207.07,0.04,WIND
RB2002.SHF,2020-04-06,4674.55,4713.72,4755.68,4674.55,4727.71,299.33,1011.94,4878.11,-0.03,WIND
RB2003.SHF,2020-04-06,4938.32,4926.59,4970.56,4926.59,4951.51,85.02,287.2,4962.32,-0.01,WIND
RB2004.SHF,2020-04-06,3998.85,4005.9,4017.65,3992.97,4002.37,23.51,80.05,4110.72,-0.03,WIND
RB2009.SHF,2020-04-06,2336.0,2342.29,2366.07,2329.01,2354.18,106.28,357.89,2293.89,0.02,WIND
000905.SH,2020-04-07,3679.97,3656.81,3694.31,3651.57,0.0,55547964.19,54212706.64,3603.13,0.01,WIND
600030.SH,2020-04-07,15.8,15.58,15.9,15.58,0.0,585918.34,1253731.6,16.24,-0.04,WIND
AU9999.SGE,2020-04-07,188.77,184.01,189.61,183.12,184.22,7283.23,2490942370.67,71.32,0.02,WIND
RB2005.SHF,2020-04-07,3104.25,3105.17,3136.51,3085.81,3114.39,132457.76,447670.12,3251.15,-0.04,WIND
RB2007.SHF,2020-04-07,3370.17,3379.25,3407.49,3351.0,3388.33,177.54,596.39,3339.84,0.01,WIND
RB2002.SHF,2020-04-07,4464.2,4501.6,4541.68,4464.2,4514.96,285.86,966.4,4713.72,-0.04,WIND
RB2001.SHF,2020-04-07,4061.9,4061.9,4114.87,4030.12,4076.02,1424842.8,4934385.22,4094.24,-0.01,WIND
RB2003.SHF,2020-04-07,4798.56,4787.17,4829.9,4787.17,4811.38,82.61,279.08,4926.59,-0.03,WIND
RB2004.SHF,2020-04-07,4098.42,4105.65,4117.69,4092.39,4102.03,24.09,82.05,4005.9,0.02,WIND
RB2009.SHF,2020-04-07,2374.08,2380.47,2404.63,2366.97,2392.55,108.01,363.72,2342.29,0.02,WIND
000905.SH,2020-04-08,3843.73,3819.54,3858.7,3814.07,0.0,58019848.6,56625172.09,3656.81,0.04,WIND
600030.SH,2020-04-08,15.09,14.88,15.18,14.88,0.0,559610.61,1197439.05,15.58,-0.04,WIND
AU9999.SGE,2020-04-08,197.02,192.05,197.9,191.12,192.27,7601.51,2599796552.27,35.76,0.04,WIND
RB2005.SHF,2020-04-08,3091.83,3092.75,3123.96,3073.47,3101.93,131927.93,445879.44,3105.17,-0.0,WIND
RB2007.SHF,2020-04-08,3446.0,3455.28,3484.16,3426.4,3464.56,181.53,609.8,3379.25,0.02,WIND
RB2002.SHF,2020-04-08,4485.63,4523.21,4563.48,4485.63,4536.63,287.23,971.04,4501.6,0.0,WIND
RB2001.SHF,2020-04-08,4110.64,4110.64,4164.24,4078.48,4124.94,1441940.92,4993597.84,4061.9,0.01,WIND
RB2003.SHF,2020-04-08,4969.87,4958.07,5002.32,4958.07,4983.15,85.56,289.04,4787.17,0.04,WIND
RB2004.SHF,2020-04-08,4241.45,4248.93,4261.4,4235.22,4245.19,24.94,84.91,4105.65,0.03,WIND
RB2009.SHF,2020-04-08,2385.24,2391.66,2415.94,2378.1,2403.8,108.52,365.43,2380.47,0.0,WIND
000905.SH,2020-04-09,4005.55,3980.34,4021.15,3974.64,0.0,60462484.22,59009091.83,3819.54,0.04,WIND
600030.SH,2020-04-09,15.71,15.49,15.8,15.49,0.0,582386.76,1246174.82,14.88,0.04,WIND
AU9999.SGE,2020-04-09,194.28,189.38,195.15,188.47,189.6,7495.85,2563659380.19,-485.59,-0.01,WIND
RB2002.SHF,2020-04-09,4414.31,4451.29,4490.92,4414.31,4464.5,282.66,955.6,4523.21,-0.02,WIND
RB2001.SHF,2020-04-09,4293.98,4293.98,4349.97,4260.38,4308.91,1506251.48,5216312.31,4110.64,0.04,WIND
RB2005.SHF,2020-04-09,3044.53,3045.43,3076.16,3026.45,3054.47,129909.43,439057.48,3092.75,-0.02,WIND
RB2003.SHF,2020-04-09,4721.87,4710.66,4752.71,4710.66,4734.49,81.29,274.62,4958.07,-0.05,WIND
RB2004.SHF,2020-04-09,4283.02,4290.57,4303.16,4276.72,4286.79,25.18,85.74,4248.93,0.01,WIND
RB2007.SHF,2020-04-09,3357.09,3366.14,3394.27,3338.0,3375.18,176.85,594.07,3455.28,-0.03,WIND
RB2009.SHF,2020-04-09,2476.83,2483.5,2508.71,2469.42,2496.11,112.68,379.46,2391.66,0.04,WIND
000905.SH,2020-04-10,3882.18,3857.75,3897.3,3852.22,0.0,58600239.71,57191611.8,3980.34,-0.03,WIND
600030.SH,2020-04-10,15.53,15.31,15.62,15.31,0.0,575864.03,1232217.66,15.49,-0.01,WIND
AU9999.SGE,2020-04-10,201.94,196.84,202.83,195.89,197.07,7791.19,2664667559.77,39.85,0.04,WIND
RB2001.SHF,2020-04-10,4441.69,4441.69,4499.61,4406.94,4457.13,1558066.53,5395753.45,4293.98,0.03,WIND
RB2002.SHF,2020-04-10,4614.72,4653.38,4694.8,4614.72,4667.19,295.5,998.99,4451.29,0.05,WIND
RB2003.SHF,2020-04-10,4932.0,4920.29,4964.2,4920.29,4945.17,84.91,286.84,4710.66,0.04,WIND
RB2004.SHF,2020-04-10,4390.09,4397.84,4410.74,4383.64,4393.96,25.81,87.89,4290.57,0.02,WIND
RB2007.SHF,2020-04-10,3204.68,3213.31,3240.17,3186.46,3221.95,168.82,567.1,3366.14,-0.05,WIND
RB2005.SHF,2020-04-10,2913.0,2913.87,2943.27,2895.7,2922.52,124297.34,420090.2,3045.43,-0.04,WIND
RB2009.SHF,2020-04-10,2486.49,2493.19,2518.49,2479.05,2505.84,113.12,380.94,2483.5,0.0,WIND
000905.SH,2020-04-13,3738.15,3714.63,3752.71,3709.3,0.0,56426170.82,55069803.0,3857.75,-0.04,WIND
600030.SH,2020-04-13,15.62,15.4,15.71,15.4,0.0,579146.45,1239241.3,15.31,0.01,WIND
AU9999.SGE,2020-04-13,194.34,189.44,195.21,188.53,189.66,7498.24,2564476059.53,-68.64,-0.04,WIND
RB2002.SHF,2020-04-13,4817.3,4857.66,4900.91,4817.3,4872.08,308.47,1042.84,4653.38,0.04,WIND
RB2005.SHF,2020-04-13,3041.18,3042.08,3072.78,3023.12,3051.11,129766.43,438574.17,2913.87,0.04,WIND
RB2003.SHF,2020-04-13,4892.54,4880.92,4924.49,4880.92,4905.61,84.23,284.54,4920.29,-0.01,WIND
RB2004.SHF,2020-04-13,4174.54,4181.9,4194.17,4168.4,4178.22,24.54,83.57,4397.84,-0.05,WIND
RB2001.SHF,2020-04-13,4560.28,4560.28,4619.75,4524.6,4576.14,1599666.91,5539820.07,4441.69,0.03,WIND
RB2007.SHF,2020-04-13,3045.73,3053.93,3079.46,3028.41,3062.14,160.45,538.97,3213.31,-0.05,WIND
RB2009.SHF,2020-04-13,2578.99,2585.93,2612.18,2571.27,2599.06,117.33,395.11,2493.19,0.04,WIND
000905.SH,2020-04-14,3701.89,3678.59,3716.31,3673.32,0.0,55878836.96,54535625.92,3714.63,-0.01,WIND
600030.SH,2020-04-14,16.35,16.12,16.44,16.12,0.0,606134.68,1296989.95,15.4,0.05,WIND
AU9999.SGE,2020-04-14,185.34,180.67,186.17,179.8,180.88,7151.07,2445740817.97,-49.77,-0.05,WIND
RB2005.SHF,2020-04-14,2965.15,2966.03,2995.96,2947.54,2974.83,126522.27,427609.81,3042.08,-0.03,WIND
RB2002.SHF,2020-04-14,4836.57,4877.09,4920.51,4836.57,4891.56,309.7,1047.01,4857.66,0.0,WIND
RB2003.SHF,2020-04-14,4906.24,4894.59,4938.28,4894.59,4919.35,84.46,285.34,4880.92,0.0,WIND
RB2004.SHF,2020-04-14,4247.18,4254.67,4267.15,4240.93,4250.92,24.97,85.03,4181.9,0.02,WIND
RB2001.SHF,2020-04-14,4739.5,4739.5,4801.3,4702.42,4755.98,1662533.82,5757535.0,4560.28,0.04,WIND
RB2007.SHF,2020-04-14,3107.25,3115.62,3141.66,3089.58,3123.99,163.69,549.86,3053.93,0.02,WIND
RB2009.SHF,2020-04-14,2602.46,2609.47,2635.95,2594.67,2622.71,118.4,398.71,2585.93,0.01,WIND
000905.SH,2020-04-15,3799.99,3776.08,3814.79,3770.67,0.0,57359626.14,55980820.0,3678.59,0.03,WIND
600030.SH,2020-04-15,16.31,16.09,16.41,16.09,0.0,604983.02,1294525.67,16.12,-0.0,WIND
AU9999.SGE,2020-04-15,179.75,175.21,180.55,174.37,175.42,6935.11,2371879445.27,-86.74,-0.03,WIND
RB2002.SHF,2020-04-15,4956.03,4997.56,5042.05,4956.03,5012.39,317.35,1072.87,4877.09,0.02,WIND
RB2003.SHF,2020-04-15,4676.63,4665.52,4707.17,4665.52,4689.12,80.51,271.99,4894.59,-0.05,WIND
RB2004.SHF,2020-04-15,4250.58,4258.07,4270.57,4244.33,4254.32,24.99,85.09,4254.67,0.0,WIND
RB2001.SHF,2020-04-15,4515.8,4515.8,4574.68,4480.47,4531.5,1584062.22,5485779.35,4739.5,-0.05,WIND
RB2007.SHF,2020-04-15,3214.76,3223.42,3250.37,3196.48,3232.08,169.35,568.89,3115.62,0.03,WIND
RB2005.SHF,2020-04-15,2948.84,2949.71,2979.48,2931.33,2958.47,125826.39,425257.96,2966.03,-0.01,WIND
RB2009.SHF,2020-04-15,2515.53,2522.31,2547.91,2508.0,2535.11,114.44,385.39,2609.47,-0.03,WIND
000905.SH,2020-04-16,3964.15,3939.2,3979.59,3933.56,0.0,59837561.99,58399191.43,3776.08,0.04,WIND
600030.SH,2020-04-16,16.11,15.89,16.21,15.89,0.0,597420.73,1278344.1,16.09,-0.01,WIND
